Time, Object, PosX, PosY, PosZ, ScaleX, ScaleY, ScaleZ, ColX, ColY, ColZ, Trial, ViewNo, ViewPos, Rot?, ObjShift?, ObjShifted, Q1, Q2, MoveCode 
34.7164,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2360598,0.6928579,0.8190057,1,2,B,False,True,Donut,,,1
34.72764,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.228677,0.6929059,0.8127365,1,2,B,False,True,Donut,,,1
34.73858,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.230681,0.6928778,0.8141875,1,2,B,False,True,Donut,,,1
34.74995,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.3165288,0.6026019,0.9465848,1,2,B,False,True,Donut,,,1
34.76088,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3833458,0.6934149,0.9018084,1,2,B,False,True,Donut,,,1
34.7718,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4069888,0.7016118,0.9005195,1,2,B,False,True,Donut,,,1
34.78285,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4030384,0.7157025,0.9145797,1,2,B,False,True,Donut,,,1
34.79412,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4024796,0.7111418,0.9096854,1,2,B,False,True,Donut,,,1
34.80519,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3920261,0.7044097,0.9064617,1,2,B,False,True,Donut,,,1
34.81623,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3872501,0.7022967,0.9066139,1,2,B,False,True,Donut,,,1
34.82732,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3899587,0.7061468,0.908839,1,2,B,False,True,Donut,,,1
34.8391,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3970275,0.7051238,0.9054276,1,2,B,False,True,Donut,,,1
34.84987,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3943025,0.7089211,0.9098155,1,2,B,False,True,Donut,,,1
34.8609,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3976836,0.7083472,0.9081641,1,2,B,False,True,Donut,,,1
34.87183,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3973802,0.7080603,0.9079835,1,2,B,False,True,Donut,,,1
34.88346,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.402452,0.7095538,0.9081116,1,2,B,False,True,Donut,,,1
34.89404,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4008844,0.7126133,0.9116107,1,2,B,False,True,Donut,,,1
34.90517,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4030592,0.7128539,0.9113533,1,2,B,False,True,Donut,,,1
34.91631,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3979537,0.7136881,0.9136363,1,2,B,False,True,Donut,,,1
34.9348,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3883166,0.7087057,0.9120581,1,2,B,False,True,Donut,,,1
34.94233,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3913704,0.7084696,0.9104834,1,2,B,False,True,Donut,,,1
34.94931,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3919085,0.7071954,0.909035,1,2,B,False,True,Donut,,,1
34.95627,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3932894,0.7067493,0.9080993,1,2,B,False,True,Donut,,,1
34.96675,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3990596,0.7057259,0.9053907,1,2,B,False,True,Donut,,,1
34.97781,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3999172,0.7048936,0.9044608,1,2,B,False,True,Donut,,,1
34.98965,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4000733,0.7045393,0.9041262,1,2,B,False,True,Donut,,,1
35,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3992806,0.7015456,0.9019064,1,2,B,False,True,Donut,,,1
35.01137,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3979344,0.6991423,0.9004504,1,2,B,False,True,Donut,,,1
35.0222,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4010183,0.6983993,0.8992026,1,2,B,False,True,Donut,,,1
35.0336,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.3145118,0.6026019,0.8949032,1,2,B,False,True,Donut,,,1
35.0448,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2699058,0.6474669,0.823306,1,2,B,False,True,Donut,,,1
35.05552,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2658097,0.66046,0.8230669,1,2,B,False,True,Donut,,,1
35.06677,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2700732,0.6564221,0.8296724,1,2,B,False,True,Donut,,,1
35.07792,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2734629,0.6593797,0.8506901,1,2,B,False,True,Donut,,,1
35.08915,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2743444,0.6569257,0.8595644,1,2,B,False,True,Donut,,,1
35.09999,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2750798,0.6543382,0.8603198,1,2,B,False,True,Donut,,,1
35.11102,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2745108,0.6566687,0.853844,1,2,B,False,True,Donut,,,1
35.12218,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2720941,0.6620996,0.8469148,1,2,B,False,True,Donut,,,1
35.13353,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2733351,0.6591743,0.848263,1,2,B,False,True,Donut,,,1
35.14454,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2745413,0.6556278,0.8487212,1,2,B,False,True,Donut,,,1
35.15553,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2743175,0.6558768,0.8472228,1,2,B,False,True,Donut,,,1
35.1668,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2719333,0.6604425,0.8416664,1,2,B,False,True,Donut,,,1
35.17771,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2701408,0.6629081,0.8379486,1,2,B,False,True,Donut,,,1
35.18869,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2685463,0.6647316,0.8349959,1,2,B,False,True,Donut,,,1
35.19997,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2664379,0.666248,0.8307665,1,2,B,False,True,Donut,,,1
35.21107,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2645329,0.667878,0.8280144,1,2,B,False,True,Donut,,,1
35.22238,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2645162,0.6686629,0.8290093,1,2,B,False,True,Donut,,,1
35.23336,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2630517,0.6711178,0.8288444,1,2,B,False,True,Donut,,,1
35.2443,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2621994,0.6724315,0.8287192,1,2,B,False,True,Donut,,,1
35.25583,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2615142,0.674088,0.8296265,1,2,B,False,True,Donut,,,1
35.26692,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2600454,0.6761467,0.8294522,1,2,B,False,True,Donut,,,1
35.27782,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.259079,0.6777575,0.8299201,1,2,B,False,True,Donut,,,1
35.28907,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2575862,0.6794485,0.8294604,1,2,B,False,True,Donut,,,1
35.30021,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2554975,0.6818696,0.8292581,1,2,B,False,True,Donut,,,1
35.31136,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2569191,0.6809634,0.8307479,1,2,B,False,True,Donut,,,1
35.32288,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2541843,0.6834092,0.8293556,1,2,B,False,True,Donut,,,1
35.33413,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2561431,0.6824079,0.831808,1,2,B,False,True,Donut,,,1
35.3456,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2568861,0.6821802,0.8331942,1,2,B,False,True,Donut,,,1
35.35702,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2566794,0.6822679,0.8328419,1,2,B,False,True,Donut,,,1
35.36849,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2585397,0.680001,0.8328614,1,2,B,False,True,Donut,,,1
35.37974,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2591408,0.6796763,0.8338045,1,2,B,False,True,Donut,,,1
35.39091,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2589034,0.6811994,0.8366794,1,2,B,False,True,Donut,,,1
35.40247,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2591953,0.6807622,0.8365076,1,2,B,False,True,Donut,,,1
35.41372,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.258727,0.6813405,0.8364754,1,2,B,False,True,Donut,,,1
35.42502,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2562333,0.6830111,0.833338,1,2,B,False,True,Donut,,,1
35.4365,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.302368,0.6026019,0.9235408,1,2,B,False,True,Donut,,,1
35.44778,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.391849,0.6739177,0.8893912,1,2,B,False,True,Donut,,,1
35.45963,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4194604,0.7061158,0.9035928,1,2,B,False,True,Donut,,,1
35.47046,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.413401,0.7014725,0.8998628,1,2,B,False,True,Donut,,,1
35.48149,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4066705,0.6917864,0.8940893,1,2,B,False,True,Donut,,,1
35.49319,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4013512,0.6913718,0.8947058,1,2,B,False,True,Donut,,,1
35.50417,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.3993315,0.6936589,0.8964726,1,2,B,False,True,Donut,,,1
35.51559,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4006064,0.6938856,0.8963315,1,2,B,False,True,Donut,,,1
35.52728,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4154581,0.6988091,0.8978968,1,2,B,False,True,Donut,,,1
35.53831,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4172309,0.6986343,0.8977751,1,2,B,False,True,Donut,,,1
35.54922,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4159917,0.6996565,0.8984869,1,2,B,False,True,Donut,,,1
35.56059,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4165199,0.6993346,0.8982548,1,2,B,False,True,Donut,,,1
35.57184,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.416274,0.6992629,0.8982084,1,2,B,False,True,Donut,,,1
35.5827,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4179804,0.6998518,0.8986388,1,2,B,False,True,Donut,,,1
35.59369,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.418164,0.7001776,0.8988789,1,2,B,False,True,Donut,,,1
35.60527,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4188688,0.7001477,0.8988777,1,2,B,False,True,Donut,,,1
35.61617,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4182219,0.7000242,0.8987685,1,2,B,False,True,Donut,,,1
35.62717,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4165528,0.70011,0.8988091,1,2,B,False,True,Donut,,,1
35.63833,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4160211,0.7000346,0.8987505,1,2,B,False,True,Donut,,,1
35.64929,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4144878,0.6989394,0.8980014,1,2,B,False,True,Donut,,,1
35.66053,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4140277,0.6989356,0.8980125,1,2,B,False,True,Donut,,,1
35.67157,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4109217,0.6989582,0.89819,1,2,B,False,True,Donut,,,1
35.68256,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4111373,0.6982272,0.8976713,1,2,B,False,True,Donut,,,1
35.6937,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4097903,0.6977118,0.8974281,1,2,B,False,True,Donut,,,1
35.70489,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4098795,0.6973822,0.8972028,1,2,B,False,True,Donut,,,1
35.71637,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4092183,0.6967326,0.896832,1,2,B,False,True,Donut,,,1
35.7271,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4090606,0.6963528,0.8966017,1,2,B,False,True,Donut,,,1
35.73817,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4089536,0.6952748,0.8959213,1,2,B,False,True,Donut,,,1
35.7495,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4098911,0.6940129,0.8950611,1,2,B,False,True,Donut,,,1
35.76036,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4091611,0.6920264,0.8939588,1,2,B,False,True,Donut,,,1
35.77165,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4088496,0.6896144,0.8926602,1,2,B,False,True,Donut,,,1
35.78258,Milk,0.4163293,0.602602,0.9719032,0.4999999,6.882159,0.4999999,0.4083451,0.6881336,0.8919421,1,2,B,False,True,Donut,,,1
35.79367,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.3364913,0.6026019,0.8251229,1,2,B,False,True,Donut,,,1
35.80478,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.3162194,0.6026019,0.7360312,1,2,B,False,True,Donut,,,1
35.81607,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3465759,0.6880724,0.5618033,1,2,B,False,True,Donut,,,1
35.82723,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3364011,0.6856706,0.5650042,1,2,B,False,True,Donut,,,1
35.83824,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3392411,0.684705,0.5621845,1,2,B,False,True,Donut,,,1
35.84914,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3399866,0.6838208,0.5608903,1,2,B,False,True,Donut,,,1
35.86023,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3589119,0.6954856,0.5662186,1,2,B,False,True,Donut,,,1
35.8718,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3574644,0.6952167,0.5662293,1,2,B,False,True,Donut,,,1
35.88237,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3408542,0.6833611,0.5599713,1,2,B,False,True,Donut,,,1
35.89363,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3333378,0.6769571,0.5589743,1,2,B,False,True,Donut,,,1
35.90476,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3320253,0.6767478,0.5597014,1,2,B,False,True,Donut,,,1
35.91639,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3329197,0.6783046,0.5603666,1,2,B,False,True,Donut,,,1
35.9274,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3342599,0.6789285,0.5599858,1,2,B,False,True,Donut,,,1
35.93839,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3337995,0.6803929,0.5615876,1,2,B,False,True,Donut,,,1
35.94912,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3335189,0.6810889,0.5624266,1,2,B,False,True,Donut,,,1
35.96017,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3322164,0.680828,0.5631232,1,2,B,False,True,Donut,,,1
35.97138,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3310621,0.6814872,0.5646493,1,2,B,False,True,Donut,,,1
35.98257,Donut,0.3703204,0.602602,0.6143351,0.5,4.588106,0.5,0.3279643,0.6793162,0.5651066,1,2,B,False,True,Donut,,,1
35.99347,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.2382209,0.6026019,0.5654172,1,2,B,False,True,Donut,,,1
36.00485,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.2165185,0.6872594,0.4907156,1,2,B,False,True,Donut,,,1
36.01578,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.2062354,0.6971521,0.4707188,1,2,B,False,True,Donut,,,1
36.02723,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.2059182,0.6973468,0.4853544,1,2,B,False,True,Donut,,,1
36.03802,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.2046147,0.6983337,0.4847275,1,2,B,False,True,Donut,,,1
36.04921,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.2039555,0.6974536,0.4927438,1,2,B,False,True,Donut,,,1
36.0603,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.2050166,0.6977129,0.4874658,1,2,B,False,True,Donut,,,1
36.07161,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.2019448,0.7001381,0.4841571,1,2,B,False,True,Donut,,,1
36.08256,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1980063,0.7027128,0.4758419,1,2,B,False,True,Donut,,,1
36.09361,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.19918,0.7020657,0.4764296,1,2,B,False,True,Donut,,,1
36.10477,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1987405,0.7022775,0.48067,1,2,B,False,True,Donut,,,1
36.11607,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1980544,0.7027121,0.4784083,1,2,B,False,True,Donut,,,1
36.12696,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1994084,0.7019466,0.4788198,1,2,B,False,True,Donut,,,1
36.13809,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1967033,0.7034299,0.4767462,1,2,B,False,True,Donut,,,1
36.149,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1940656,0.7046322,0.4735598,1,2,B,False,True,Donut,,,1
36.16038,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1959177,0.703811,0.4756624,1,2,B,False,True,Donut,,,1
36.17139,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1885962,0.7064352,0.48808,1,2,B,False,True,Donut,,,1
36.18251,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1932376,0.705145,0.4789194,1,2,B,False,True,Donut,,,1
36.19363,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1900952,0.706501,0.4801129,1,2,B,False,True,Donut,,,1
36.20479,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1860997,0.7080297,0.4800291,1,2,B,False,True,Donut,,,1
36.21592,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1885604,0.7071456,0.4771973,1,2,B,False,True,Donut,,,1
36.22768,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.1860519,0.7080617,0.4765108,1,2,B,False,True,Donut,,,1
36.23844,Cake,0.1595261,0.602602,0.4778973,0.5000001,4.588106,0.5000001,0.176872,0.7102547,0.4862439,1,2,B,False,True,Donut,,,1
36.2494,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.09311066,0.6026019,0.5786531,1,2,B,False,True,Donut,,,1
36.26031,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07700244,0.6026019,0.6452769,1,2,B,False,True,Donut,,,1
36.27154,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06514414,0.6026019,0.691835,1,2,B,False,True,Donut,,,1
36.28228,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06754705,0.6026019,0.7032043,1,2,B,False,True,Donut,,,1
36.29343,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06421976,0.6026019,0.7055069,1,2,B,False,True,Donut,,,1
36.30457,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06376816,0.6026019,0.7078555,1,2,B,False,True,Donut,,,1
36.31564,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06144296,0.6026019,0.7035847,1,2,B,False,True,Donut,,,1
36.32674,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06753559,0.6026019,0.7047958,1,2,B,False,True,Donut,,,1
36.33789,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07019045,0.6026019,0.7070133,1,2,B,False,True,Donut,,,1
36.34892,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06911179,0.6026019,0.7057323,1,2,B,False,True,Donut,,,1
36.36011,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07130639,0.6026019,0.7040786,1,2,B,False,True,Donut,,,1
36.3711,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07136349,0.6026019,0.7036277,1,2,B,False,True,Donut,,,1
36.38221,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06995814,0.6026019,0.7035904,1,2,B,False,True,Donut,,,1
36.39366,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06876278,0.6026019,0.7031203,1,2,B,False,True,Donut,,,1
36.40489,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06886236,0.6026019,0.7025064,1,2,B,False,True,Donut,,,1
36.41581,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.06942161,0.6026019,0.7025543,1,2,B,False,True,Donut,,,1
36.42681,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07215831,0.6026019,0.7025518,1,2,B,False,True,Donut,,,1
36.43798,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07374889,0.6026019,0.7035932,1,2,B,False,True,Donut,,,1
36.44907,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07285418,0.6026019,0.7033388,1,2,B,False,True,Donut,,,1
36.45999,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07461369,0.6026019,0.7031857,1,2,B,False,True,Donut,,,1
36.47126,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07360069,0.6026019,0.7040262,1,2,B,False,True,Donut,,,1
36.48218,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07508828,0.6026019,0.7035646,1,2,B,False,True,Donut,,,1
36.49331,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07604385,0.6026019,0.7028438,1,2,B,False,True,Donut,,,1
36.50476,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07460085,0.6026019,0.7035175,1,2,B,False,True,Donut,,,1
36.5157,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07328912,0.6026019,0.7026258,1,2,B,False,True,Donut,,,1
36.52673,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07323354,0.6026019,0.7057749,1,2,B,False,True,Donut,,,1
36.53781,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07367164,0.6026019,0.7042274,1,2,B,False,True,Donut,,,1
36.54896,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07411959,0.6026019,0.703077,1,2,B,False,True,Donut,,,1
36.56091,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.07256009,0.6026019,0.7033837,1,2,B,False,True,Donut,,,1
36.57125,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.1175893,0.6026019,0.731355,1,2,B,False,True,Donut,,,1
36.58222,Table,0.1930026,0.5372155,0.7970964,0.8,0.06538646,0.8,0.1612942,0.6026019,0.7814523,1,2,B,False,True,Donut,,,1
36.59332,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2457611,0.685043,0.8182924,1,2,B,False,True,Donut,,,1
36.60487,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2492531,0.6860207,0.8248708,1,2,B,False,True,Donut,,,1
36.61575,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2473047,0.6805981,0.8145012,1,2,B,False,True,Donut,,,1
36.62678,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2353083,0.6852716,0.8081408,1,2,B,False,True,Donut,,,1
36.63787,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2321691,0.6837171,0.8042541,1,2,B,False,True,Donut,,,1
36.64892,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2233436,0.6837382,0.7994264,1,2,B,False,True,Donut,,,1
36.66029,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2339034,0.6841482,0.8058856,1,2,B,False,True,Donut,,,1
36.67116,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.242329,0.6838522,0.812825,1,2,B,False,True,Donut,,,1
36.6823,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2425642,0.6836168,0.8127857,1,2,B,False,True,Donut,,,1
36.69321,Hamburger,0.1982355,0.602602,0.8555952,0.5,4.588106,0.5,0.2424873,0.6840916,0.8132762,1,2,B,False,True,Donut,,,1
