Time, Object, PosX, PosY, PosZ, ScaleX, ScaleY, ScaleZ, ColX, ColY, ColZ
15.03165,Cube,0.08400273,0.6392155,0.4740963,0.08000001,0.0752,0.08000001,0.1419122,0.6956155,0.4546294
15.04252,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1795447,0.6002155,0.4760315
15.05343,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1143366,0.6002155,0.577273
15.06504,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.007858761,0.6002155,0.5919585
15.07571,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.01203759,0.6002155,0.6100183
15.08665,Cube,0.08400273,0.6392155,0.4740963,0.08000001,0.0752,0.08000001,0.09261698,0.6956155,0.5271108
15.09831,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03137483,0.6002155,0.6413686
15.10906,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.0283041,0.6002155,0.6367021
15.12043,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03894524,0.6002155,0.6424493
15.13197,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03178085,0.6002155,0.6362162
15.14502,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03195937,0.6002155,0.6417486
15.15547,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03439726,0.6002155,0.634914
15.16502,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.01042242,0.6002155,0.6294638
15.17568,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.01598054,0.6002155,0.6287399
15.18675,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.02245905,0.6002155,0.6383973
15.19821,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.0179345,0.6002155,0.6425006
15.20911,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.01866682,0.6002155,0.6514052
15.21997,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03603025,0.6002155,0.6511055
15.23167,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03591122,0.6002154,0.6630317
15.24222,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03262746,0.6002155,0.6712056
15.25354,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03273114,0.6002155,0.6657371
15.26474,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.03583591,0.6002155,0.6616411
15.27577,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.0332279,0.6002155,0.6558563
15.28701,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.02924545,0.6002155,0.6480878
15.29831,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.02484228,0.6002155,0.6403411
15.30924,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.01927187,0.6002155,0.6358069
15.32022,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.01675872,0.6002155,0.6330503
15.3318,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.01161586,0.6002155,0.6264659
15.34269,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.01564334,0.6002155,0.6468365
15.35376,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.01553642,0.6002155,0.6405284
15.36481,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.007935099,0.6002155,0.647253
15.37638,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.0007575452,0.6002155,0.6439545
15.38711,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.04685135,0.6002155,0.673935
15.3982,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1258029,0.6002155,0.7144181
15.40915,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1728023,0.6002155,0.763557
15.42044,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1714709,0.6002155,0.7795115
15.4314,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.180218,0.6002155,0.7848938
15.4427,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1795868,0.6002155,0.7805142
15.45397,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.18238,0.6002155,0.7812573
15.46483,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1832562,0.6002155,0.7831189
15.47613,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1853878,0.6002155,0.7809982
15.4872,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.187659,0.6002155,0.7816074
15.49865,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1933891,0.6002155,0.7840757
15.50915,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1960382,0.6002155,0.7882501
15.52046,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.1993216,0.6002155,0.7926806
15.53142,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2046018,0.6002154,0.7849571
15.54274,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2047633,0.6002155,0.7904292
15.55372,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2045568,0.6002155,0.7901065
15.56495,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2051683,0.6002155,0.7935604
15.57598,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2090019,0.6002155,0.7992789
15.58693,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2098974,0.6002155,0.8017226
15.59861,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2064679,0.6002155,0.8043728
15.6094,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2062133,0.6002155,0.8085033
15.62052,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2037133,0.6002155,0.8090536
15.6315,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2031183,0.6002155,0.8033643
15.64279,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2050032,0.6002155,0.7992563
15.65374,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.205211,0.6002155,0.7944018
15.66495,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2035716,0.6002155,0.7917947
15.67586,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2096834,0.6002155,0.7958791
15.68718,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2070212,0.6002155,0.7947794
15.69862,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2025675,0.6002155,0.7986623
15.70959,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2008102,0.6002154,0.7959386
15.7205,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.2002342,0.6002155,0.7933038
15.73156,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,-0.179675,0.6002155,0.7812648
15.74251,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07806402,0.6697804,0.7550012
15.75427,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04750425,0.6771003,0.7603831
15.76504,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05630898,0.6860771,0.7641423
15.77634,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05747753,0.6866015,0.7643503
15.78683,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07133418,0.686563,0.7637617
15.79835,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07302874,0.6852702,0.762958
15.80909,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07301962,0.6836063,0.7618136
15.8203,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06543803,0.6853507,0.7627603
15.83163,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05460393,0.6883389,0.7661822
15.8429,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05461979,0.6859952,0.7643876
15.85358,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05387497,0.6863159,0.7647799
15.86499,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05034065,0.6839073,0.7638679
15.87616,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04913402,0.6847968,0.7648258
15.88765,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04835355,0.6851587,0.7653127
15.89807,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0469901,0.6841346,0.7649908
15.90947,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0464251,0.6822973,0.7639026
15.92029,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04896253,0.6826999,0.7634147
15.93175,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05015665,0.6820393,0.7626576
15.94252,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05193555,0.6814995,0.7618718
15.95368,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05011255,0.681324,0.762204
15.96513,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05202842,0.6816357,0.7619414
15.97574,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05498803,0.6817688,0.7614231
15.98669,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05852407,0.6817743,0.7608863
15.99835,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05699301,0.6817164,0.7610638
16.00928,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05750483,0.6818552,0.7610736
16.02018,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0597198,0.6801842,0.759766
16.03181,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05976665,0.6799929,0.7596446
16.0423,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05761182,0.6839768,0.7624589
16.05381,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05653358,0.6837686,0.7624793
16.06537,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05660635,0.6869555,0.764748
16.0758,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.03457171,0.6892699,0.774776
16.08731,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,0.009618342,0.6424469,0.805299
16.09835,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.07325681,0.6002155,0.8345661
16.10893,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1080397,0.6002154,0.7986653
16.12004,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1119511,0.6002155,0.8067514
16.13188,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09316241,0.6002155,0.7931612
16.14264,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08848681,0.6002155,0.7965339
16.15354,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.0830447,0.6002155,0.7938724
16.16485,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.08457056,0.6002155,0.7957525
16.17546,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09543069,0.6002155,0.7960732
16.18727,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1012844,0.6002155,0.7951836
16.19812,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.101077,0.6002155,0.7946888
16.20914,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1019879,0.6002155,0.7937363
16.22076,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.105056,0.6002155,0.7920913
16.2316,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1066348,0.6002155,0.7910346
16.24258,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1070082,0.6002154,0.7912496
16.25357,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1083238,0.6002155,0.7919303
16.26457,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1178084,0.6002155,0.7878361
16.27568,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1136753,0.6002155,0.7903291
16.28658,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1093968,0.6002155,0.7933294
16.298,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.04429595,0.6002155,0.7940077
16.30893,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,0.0003039837,0.6764309,0.806058
16.32012,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.04478478,0.7134367,0.8081595
16.33172,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05034798,0.7174517,0.8266346
16.34223,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0555352,0.7181145,0.8347232
16.35335,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05478543,0.717889,0.8359779
16.36462,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.05858672,0.7183402,0.8363846
16.37613,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06004387,0.7188156,0.8321098
16.38679,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06542599,0.7191939,0.8269588
16.39827,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06912422,0.7178347,0.8134288
16.40899,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06984621,0.7188712,0.8212481
16.42014,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06988835,0.7187644,0.8201123
16.43194,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0686878,0.7188768,0.8209468
16.44251,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07121974,0.718802,0.8211655
16.45349,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07110989,0.7189209,0.8225837
16.46511,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0702318,0.719058,0.8241841
16.47566,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06972021,0.7190375,0.8234853
16.48755,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0678066,0.7189749,0.8219488
16.49801,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06669742,0.7187753,0.8197474
16.50941,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06793457,0.7188667,0.8206608
16.52055,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06484109,0.7186004,0.8184096
16.53134,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06437826,0.7187937,0.8203062
16.54231,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06617266,0.7189374,0.8214858
16.55383,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06702477,0.7185189,0.8175637
16.5646,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06835806,0.718596,0.8182279
16.57574,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06774086,0.7174277,0.8112835
16.58697,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.02683771,0.705537,0.8083834
16.59824,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1107459,0.6002155,0.8337656
16.60904,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1465132,0.6002155,0.7994323
16.62052,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2272163,0.711018,0.6778821
16.63125,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1644697,0.6002155,0.7702544
16.64245,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2093432,0.6979429,0.6980957
16.65381,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2145465,0.7036833,0.6943645
16.66528,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2211075,0.7094833,0.6915959
16.67566,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2187209,0.7074054,0.6915004
16.68686,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2133389,0.7025962,0.6979415
16.69823,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2124592,0.7015818,0.7017176
16.7091,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2154568,0.7047353,0.7019933
16.72033,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2178008,0.7069871,0.7020198
16.73122,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2178369,0.7070895,0.6990693
16.74228,Cylinder,0.2720027,0.6482155,0.6990963,0.08000001,0.047,0.08000001,0.2172489,0.7065433,0.6994687
16.75349,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1654648,0.6002155,0.7840171
16.76445,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.165423,0.6002155,0.782143
16.77541,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1591083,0.6002155,0.779987
16.7866,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1589233,0.6002155,0.779176
16.79807,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1583624,0.6002155,0.7776239
16.80884,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1557687,0.6002155,0.7759576
16.81979,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1542941,0.6002155,0.7783137
16.83071,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1529931,0.6002155,0.7781463
16.84198,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1517253,0.6002155,0.778275
16.85301,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1510362,0.6002155,0.7807348
16.86437,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.1499936,0.6002155,0.7812645
16.87537,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.147368,0.6002155,0.7774884
16.88619,Table,0.08300269,0.3002155,0.7170963,0.8,0.3,0.8,0.09267579,0.6002155,0.7775199
16.89743,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0188691,0.6953903,0.7976241
16.90869,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06860882,0.7172393,0.8104845
16.9195,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07745957,0.7144293,0.8029235
16.93108,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07182306,0.7175016,0.8123525
16.942,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07414216,0.7162204,0.8076256
16.95313,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06132197,0.7180654,0.8158299
16.96436,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06605923,0.7136739,0.798846
16.97555,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07065928,0.7135311,0.7987064
16.98642,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06676984,0.7129018,0.7969487
16.99774,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07157946,0.7124581,0.7962406
17.00844,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07247078,0.7120061,0.7953614
17.0197,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07036316,0.7114946,0.7939782
17.0308,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07173663,0.7105505,0.7921892
17.04176,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07092315,0.7100054,0.7910321
17.05308,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07153958,0.7099921,0.7910734
17.06415,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07127702,0.7099607,0.7909889
17.07526,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07069868,0.7098948,0.790795
17.08624,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07032478,0.7096379,0.7902826
17.09765,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07066584,0.7089065,0.7889783
17.10865,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06910038,0.708387,0.7879557
17.11995,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06962043,0.707908,0.7871755
17.1308,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06667954,0.7085471,0.7881839
17.14189,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06876439,0.7089962,0.7890144
17.15308,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0682171,0.7090236,0.7890362
17.16405,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06752729,0.7084852,0.788079
17.17512,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06708366,0.7080911,0.7873991
17.18614,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06816834,0.7091159,0.789201
17.19743,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0683375,0.7101835,0.7911883
17.20833,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06881136,0.7103668,0.7915729
17.21952,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06825447,0.7105154,0.7918332
17.23071,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06815124,0.7108495,0.7924911
17.24175,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06756926,0.7103055,0.7914082
17.25312,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06660879,0.7104801,0.7917475
17.264,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0661009,0.7108022,0.7923945
17.27489,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06612432,0.7112709,0.7933503
17.28626,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.0654003,0.7121114,0.7951773
17.29749,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06432903,0.7129864,0.7972589
17.30846,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06493622,0.713129,0.7975566
17.31961,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06431395,0.7133632,0.7981808
17.33053,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06417805,0.7133155,0.7980753
17.34797,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06469154,0.7118638,0.7946712
17.36418,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06407875,0.7116622,0.7942861
17.37609,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06458509,0.7120322,0.7950473
17.3886,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06530583,0.7113729,0.793587
17.40187,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06548005,0.7119163,0.7947428
17.41385,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06526196,0.7120807,0.7951219
17.42774,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06512612,0.712602,0.7962992
17.44136,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06587344,0.7125918,0.7962334
17.45001,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06613153,0.712473,0.795964
17.462,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06682289,0.7125012,0.7960154
17.4713,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06623179,0.712479,0.7959735
17.48228,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06628615,0.7125014,0.7960148
17.49808,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06697184,0.7122074,0.7953534
17.50811,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06744605,0.7121011,0.7951112
17.51598,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06657296,0.7124927,0.7959931
17.52546,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06772524,0.7124021,0.7957904
17.53658,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06822014,0.7126522,0.7963809
17.54776,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06934923,0.7126633,0.7964708
17.55926,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.06938308,0.7127457,0.7966674
17.56997,Sphere,-0.06699729,0.6392155,0.8280964,0.08000001,0.0752,0.08000001,-0.07000393,0.7126501,0.7964938
